CCK,885,-,cholecystokinin,4.823736924,3.311896849,4.421338065,0.672250017,1.953513358,3.700659936,0.59176324,2.082272408,3.806811786,5.789079661,4.817164732,4.031282005
CCL2,6347,GDCF-2|HC11|HSMCR30|MCAF|MCP-1|MCP1|SCYA2|SMC-CF,chemokine (C-C motif) ligand 2,8.467593114,8.573564419,9.135583583,5.875190076,5.884250695,4.944585519,4.525875305,5.25219741,6.016265152,6.484225079,6.347679449,7.400515815
CCL5,6352,D17S136E|RANTES|SCYA5|SIS-delta|SISd|TCP228|eoCP,chemokine (C-C motif) ligand 5,4.73062752,4.137867449,5.15830366,4.131681636,4.275441453,3.260087344,4.243839937,4.082272408,4.507251504,5.396762238,5.734702572,4.505213193
CCND1,595,BCL1|D11S287E|PRAD1|U21B31,cyclin D1,9.331531564,7.973998747,7.436288407,9.190575325,9.196687341,8.95655816,9.509348437,9.584772749,9.789805361,8.441156357,7.073504485,8.864172019
CCNH,902,CAK|CycH|p34|p37,cyclin H,8.299470355,8.176645777,7.975926917,7.612808326,7.545970395,7.988007799,7.992642677,8.183810435,8.548278773,8.15164974,7.601436041,7.96988146
CCR2,729230,CC-CKR-2|CCR-2|CCR2A|CCR2B|CD192|CKR2|CKR2A|CKR2B|CMKBR2|MCP-1-R,chemokine (C-C motif) receptor 2,3.993661926,4.210017235,5.69435656,1.546719135,0.953513358,3.622657424,0.369370819,1.497309907,2.391774287,5.097201956,5.64723973,3.320788622
CCR5,1234,CC-CKR-5|CCCKR5|CCR-5|CD195|CKR-5|CKR5|CMKBR5|IDDM22,chemokine (C-C motif) receptor 5 (gene/pseudogene),3.823736924,2.552904948,4.006300566,1.257212518,1.953513358,1.452732422,0.106336413,3.497309907,3.128739881,5.097201956,4.817164732,3.446319504
CCS,9973,-,copper chaperone for superoxide dismutase,7.953019941,6.697955281,6.880769684,6.848838749,7.062037815,7.022588031,6.81783132,6.726128598,7.216202722,7.526045255,7.577977068,7.27074794
CD14,929,-,CD14 molecule,4.524176642,3.437427731,4.643730487,0.894642439,2.76086828,2.622657424,0.59176324,2.497309907,3.391774287,4.718690333,3.64723973,3.948819845
CD33,945,SIGLEC-3|SIGLEC3|p67,CD33 molecule,3.631091846,-0.14753477,0.836375565,-0.912712483,2.538475859,2.037694923,-0.630629181,2.819238002,2.806811786,1.396762238,3.64723973,2.446319504
CD34,947,-,CD34 molecule,3.823736924,2.552904948,3.15830366,0.672250017,2.275441453,1.452732422,0.59176324,2.082272408,0.806811786,3.396762238,2.64723973,2.668711926
CD4,920,CD4mut,CD4 molecule,3.993661926,3.022390231,4.006300566,1.087287517,1.538475859,2.452732422,-0.215591682,0.497309907,2.391774287,3.981724739,4.232202231,3.561796722
CD40,958,Bp50|CDW40|TNFRSF5|p50,"CD40 molecule, TNF receptor superfamily member 5",3.631091846,3.710446225,4.74326616,1.257212518,2.76086828,3.037694923,1.243839937,4.082272408,3.806811786,4.981724739,5.232202231,4.253674426
CD44,960,CDW44|CSPG8|ECMR-III|HCELL|HUTCH-I|IN|LHR|MC56|MDU2|MDU3|MIC4|Pgp1,CD44 molecule (Indian blood group),7.643915887,8.812467162,9.04582893,7.734745943,7.936506933,5.335375472,5.307970274,5.745237421,6.507251504,7.178121952,5.554130326,7.948819845
CD68,968,GP110|LAMP4|SCARD1,CD68 molecule,4.631091846,3.981748247,4.74326616,2.33521503,2.76086828,2.622657424,1.369370819,3.30466483,3.391774287,4.981724739,3.969167825,3.668711926
CD8A,925,CD8|Leu2|MAL|p32,CD8a molecule,4.631091846,4.467175074,5.006300566,1.994178112,2.538475859,3.452732422,1.784408318,3.819238002,3.614166708,6.350958549,5.454594653,4.109284517
CD9,928,BTCC-1|DRAP-27|MIC3|MRP-1|TSPAN-29|TSPAN29,CD9 molecule,6.438446768,6.422320838,6.69435656,5.862074576,5.345830781,5.662185788,6.673151567,4.30466483,4.976736788,5.56668724,1.64723973,6.815553314
CDC27,996,ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2,cell division cycle 27,7.973484044,8.135553583,8.04582893,7.801533034,7.890151297,8.121617406,8.332266824,8.451506218,8.5881715,7.663548779,8.106671349,8.236396435
CDC40,51362,EHB3|PRP17|PRPF17,cell division cycle 40,6.551657379,6.328198661,6.262640319,6.1853196,6.201440871,6.508014858,6.614131054,6.764096448,6.42152163,6.754314243,6.969167825,6.694247018
CDK2,1017,CDKN2|p33(CDK2),cyclin-dependent kinase 2,5.681717919,5.950497313,5.69435656,6.453609731,6.328552789,5.878997177,6.413764938,6.605834364,6.829179599,5.20411716,4.232202231,5.287621758
CDK5,1020,LIS7|PSSALRE,cyclin-dependent kinase 5,6.932261381,6.950497313,6.923838406,6.815207971,6.5534262,6.862123358,6.206473085,6.923574662,6.806811786,7.99667508,8.106671349,6.990640021
CDK5R1,8851,CDK5P35|CDK5R|NCK5A|p23|p25|p35|p35nck5a,"cyclin-dependent kinase 5, regulatory subunit 1 (p35)",9.299470355,8.305735864,8.790571875,6.97298389,7.530942186,8.502580972,6.86655736,8.20466904,7.806811786,9.164946563,9.841996585,8.985478315
CDK5RAP3,80279,C53|HSF-27|IC53|LZAP|MST016|OK/SW-cl.114|PP1553,CDK5 regulatory subunit associated protein 3,8.081124767,8.605681979,8.830729002,8.563020948,8.480990364,7.936548199,8.408289808,7.75469775,7.840234788,7.823026993,7.817164732,7.990640021
CDK7,1022,CAK1|CDKN7|HCAK|MO15|STK1|p39MO15,cyclin-dependent kinase 7,6.868131044,7.192315233,7.15830366,6.957652236,7.191918097,6.870584937,6.991422639,7.25219741,7.199129209,7.839705734,7.319665072,7.090175694
CDKN1A,1026,CAP20|CDKN1|CIP1|MDA-6|P21|SDI1|WAF1|p21CIP1,"cyclin-dependent kinase inhibitor 1A (p21, Cip1)",9.544836113,8.950497313,8.830729002,9.083761005,9.095620415,8.526873885,9.083616337,9.133934528,8.761008097,9.551580347,8.82714882,9.190031931
CDS1,1040,CDS,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1,6.216054347,6.165348185,5.69435656,5.018024854,5.412944977,5.475100235,4.806776131,4.082272408,3.806811786,7.15164974,7.139092827,6.505213193
CELF1,10658,BRUNOL2|CUG-BP|CUGBP|CUGBP1|EDEN-BP|NAB50|NAPOR|hNab50,"CUGBP, Elav-like family member 1",9.190059138,8.934614271,8.712892511,9.408088066,9.213256622,9.154905108,9.394048793,9.235402167,9.365232499,9.955182951,9.79698685,9.221106564
CERS1,10715,EPM8|LAG1|LASS1|UOG1,ceramide synthase 1,3.993661926,3.311896849,4.421338065,1.672250017,2.953513358,4.15317214,1.106336413,3.819238002,2.391774287,5.303652834,4.454594653,3.768247599
CERS2,29956,L3|LASS2|SP260|TMSG1,ceramide synthase 2,7.591921249,8.163078012,8.303981115,8.120710518,8.257294106,7.550764505,7.790032868,7.898189344,7.925752859,7.771801669,7.601436041,7.980298076
CERS4,79603,LASS4|Trh1,ceramide synthase 4,6.706379974,6.573564419,6.643730487,6.509352283,6.311065363,6.550764505,5.964317408,5.956741526,6.266243405,7.040618428,6.895167244,6.85004169
CERS6,253782,CERS5|LASS6,ceramide synthase 6,8.911199765,8.778761225,9.006300566,8.584141294,8.354392794,8.982162976,8.59095794,9.028691368,8.961629895,9.385446925,9.560129067,8.905751123
CHAT,1103,CHOACTASE|CMS1A|CMS1A2|CMS6,choline O-acetyltransferase,4.524176642,4.524890572,5.084303078,1.087287517,2.275441453,3.622657424,1.106336413,2.819238002,3.128739881,5.56668724,5.106671349,3.446319504
CHD4,1108,CHD-4|Mi-2b|Mi2-BETA,chromodomain helicase DNA binding protein 4,9.614899813,9.216599885,9.026200124,10.114848,10.07892683,10.04892218,10.01922575,10.47887719,10.15332552,10.30365283,9.69163385,9.73787395
CHI3L1,1116,ASRT7|CGP-39|GP-39|GP39|HC-gp39|HCGP-3P|YKL-40|YKL40|YYL-40|hCGP-39,chitinase 3-like 1 (cartilage glycoprotein-39),3.993661926,3.981748247,4.923838406,1.257212518,0.953513358,3.622657424,0.106336413,3.497309907,3.128739881,5.789079661,3.64723973,4.815553314
CHL1,10752,CALL|L1CAM2,cell adhesion molecule L1-like,3.823736924,3.49632142,2.836375565,0.672250017,2.275441453,6.976294378,5.097291274,3.082272408,3.128739881,10.08326277,9.729388772,3.446319504
CHMP2B,25978,ALS17|CHMP2.5|DMT1|VPS2-2|VPS2B,charged multivesicular body protein 2B,7.605096638,8.253344666,8.11249997,6.960731629,7.051545441,7.75651317,7.45683366,7.067165516,7.216202722,8.536313591,8.122973161,7.872584259
CHRM5,1133,HM5,"cholinergic receptor, muscarinic 5",4.631091846,3.659820152,4.006300566,0.087287517,2.275441453,3.037694923,0.369370819,3.30466483,3.391774287,5.644689752,4.232202231,3.668711926
CHRNA7,1139,CHRNA7-2|NACHRA7,"cholinergic receptor, nicotinic, alpha 7 (neuronal)",7.408699425,6.659820152,6.813655488,7.075972203,7.210901201,7.359623018,7.108588865,7.211555425,7.465023269,7.625580929,7.454594653,7.218909008
CHRNB2,1141,EFNL3|nAChRB2,"cholinergic receptor, nicotinic, beta 2 (neuronal)",7.052555615,6.640367789,6.591263067,6.120710518,6.220299899,6.845049845,6.060532724,7.036468719,6.361400638,7.872495669,7.817164732,7.118744846
CLDN15,24146,-,claudin 15,4.631091846,3.710446225,5.006300566,2.409215612,3.123438359,3.359623018,1.369370819,2.819238002,3.128739881,4.20411716,4.969167825,3.320788622
CLDN5,7122,AWAL|BEC1|CPETRL1|TMVCF,claudin 5,3.408699425,2.939928071,4.536815283,1.409215612,1.953513358,2.774660517,1.369370819,3.497309907,4.713702382,4.718690333,4.817164732,3.668711926
CLN3,1201,BTS|JNCL,"ceroid-lipofuscinosis, neuronal 3",5.145665019,3.759355826,4.421338065,4.018024854,4.275441453,4.15317214,4.051194859,4.30466483,3.976736788,5.097201956,5.347679449,4.616244506
CLN8,2055,C8orf61|EPMR,"ceroid-lipofuscinosis, neuronal 8",5.467593114,5.818249515,5.74326616,5.602987355,5.76086828,5.310713417,5.428264508,5.782712126,5.391774287,6.823026993,6.106671349,5.744000053
CLU,1191,AAG4|APO-J|APOJ|CLI|CLU1|CLU2|KUB1|NA1/NA2|SGP-2|SGP2|SP-40|TRPM-2|TRPM2,clusterin,11.56604636,12.44117987,12.17956128,11.9294414,11.92218015,10.09297736,10.49327666,8.745237421,8.689454836,10.5131062,10.41211132,11.62373904
CNKSR2,22866,CNK2|KSR2|MAGUIN,connector enhancer of kinase suppressor of Ras 2,7.823736924,6.783202568,6.944900021,6.372689736,6.311065363,7.260087344,7.219036546,7.25219741,7.298664882,7.279405287,6.776522747,7.304300499
CNR1,1268,CANN6|CB-R|CB1|CB1A|CB1K5|CB1R|CNR,cannabinoid receptor 1 (brain),8.503217024,8.492710166,8.773013504,7.198423187,7.484894818,7.972368675,7.204368496,8.020871864,7.664792781,9.018814058,9.381949351,8.142127774
CNTF,1270,HCNTF,ciliary neurotrophic factor,5.216054347,5.227504661,5.295807183,4.06456744,4.412944977,4.878997177,5.060532724,5.819238002,4.806811786,5.856193857,5.232202231,5.320788622
CNTN1,1272,F3|GP135|MYPCN,contactin 1,8.643915887,9.350317067,9.557474753,3.641876368,4.597369548,8.368611801,7.602990496,6.923574662,7.266243405,9.368305792,9.209482155,8.442557586
CNTN4,152330,AXCAM|BIG-2,contactin 4,4.911199765,3.552904948,4.923838406,0.894642439,3.275441453,6.037694923,4.512328773,5.355290903,5.330373742,8.040618428,7.319665072,4.320788622
CNTNAP1,8506,CASPR|CNTNAP|NRXN4|P190,contactin associated protein 1,6.250001679,6.052137575,5.836375565,5.579140613,5.311065363,5.475100235,5.227351814,5.30466483,5.0547393,6.303652834,6.776522747,5.792094341
CNTNAP2,26047,AUTS15|CASPR2|CDFE|NRXN4|PTHSL1,contactin associated protein-like 2,6.656626938,7.426112417,7.825060251,3.409215612,3.275441453,6.792582425,4.913691335,6.051898759,5.936094803,8.315625475,8.247152573,6.768247599
COL4A1,1282,BSVD|RATOR,"collagen, type IV, alpha 1",8.605096638,9.995848444,9.709819677,9.661407952,9.379778113,7.508014858,8.357108545,7.948521019,8.361400638,6.644689752,6.454594653,8.905751123
COL4A2,1284,ICH|POREN2,"collagen, type IV, alpha 2",6.868131044,8.478174073,8.04582893,7.808386705,7.66087249,6.738134641,7.433664496,7.225230362,7.601227653,5.56668724,6.039557153,7.408251464
COMT,1312,HEL-S-98n,catechol-O-methyltransferase,6.551657379,6.414707654,6.836375565,5.672250017,5.907709668,5.359623018,5.115325197,5.141166097,4.806811786,5.303652834,4.232202231,6.201207007
CP,1356,CP-2,ceruloplasmin (ferroxidase),5.145665019,7.960989687,8.413804393,5.33521503,5.477075314,3.700659936,4.307970274,6.745237421,6.829179599,7.097201956,5.554130326,4.990640021
CPLX1,10815,CPX-I|CPX1,complexin 1,6.932261381,8.126260829,7.790571875,7.951473661,7.500407818,6.540195263,6.406460138,5.706763273,5.128739881,6.789079661,7.577977068,6.431212612
CPT1B,1375,CPT1-M|CPT1M|CPTI|CPTI-M|M-CPT1|MCCPT1|MCPT1,carnitine palmitoyltransferase 1B (muscle),6.408699425,5.593932216,6.006300566,5.521915744,5.123438359,4.738134641,5.300108157,4.497309907,5.199129209,7.011472082,6.232202231,5.642716717
CR1,1378,C3BR|C4BR|CD35|KN,complement component (3b/4b) receptor 1 (Knops blood group),4.911199765,3.80666154,5.421338065,-0.327749983,3.275441453,3.452732422,0.95433332,3.082272408,3.128739881,6.15164974,5.554130326,3.668711926
CREB1,1385,CREB,cAMP responsive element binding protein 1,8.510237451,7.659820152,7.913191162,7.368058287,7.453359245,8.052645264,7.912402639,8.56877227,8.701629549,8.229652252,7.201828582,7.797994943
CREBBP,1387,CBP|KAT3A|RSTS,CREB binding protein,8.862655914,8.37406567,8.228692987,8.667546084,8.618849275,8.625159931,8.848477399,8.445677139,8.241440014,8.763084452,8.951020479,8.526692921
CRH,1392,CRF|CRH1,corticotropin releasing hormone,4.631091846,4.437427731,4.643730487,1.672250017,2.538475859,3.359623018,1.87187116,3.497309907,3.806811786,5.644689752,4.817164732,4.183285099
CRTC2,200186,TORC-2|TORC2,CREB regulated transcription coactivator 2,5.681717919,5.467175074,6.228692987,5.400170472,5.311065363,4.878997177,5.697297655,5.355290903,4.976736788,5.097201956,5.817164732,5.668711926
CSF1,1435,CSF-1|MCSF,colony stimulating factor 1 (macrophage),6.181288929,6.012336567,6.262640319,5.641876368,5.477075314,4.810284427,4.738604629,5.404200503,4.806811786,7.011472082,6.170801687,5.768247599
CSF1R,1436,C-FMS|CD115|CSF-1R|CSFR|FIM2|FMS|HDLS|M-CSF-R,colony stimulating factor 1 receptor,3.145665019,2.437427731,3.836375565,0.087287517,2.275441453,1.774660517,-2.215591682,3.082272408,2.806811786,5.303652834,3.969167825,3.446319504
CSF2RB,1439,CD131|CDw131|IL3RB|IL5RB|SMDP5,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",5.34729888,4.210017235,5.006300566,1.087287517,1.953513358,3.359623018,0.784408318,3.819238002,3.391774287,6.718690333,5.347679449,4.109284517
CSPG4,1464,HMW-MAA|MCSP|MCSPG|MEL-CSPG|MSK16|NG2,chondroitin sulfate proteoglycan 4,4.631091846,3.552904948,3.421338065,1.994178112,1.953513358,1.452732422,0.95433332,3.497309907,2.806811786,4.856193857,3.969167825,3.561796722
CTNNB1,1499,CTNNB|MRD19|armadillo,"catenin (cadherin-associated protein), beta 1, 88kDa",11.17357102,11.68000642,11.33622145,11.6208606,11.50426014,11.20594917,11.33863741,11.3126932,11.55080465,10.70964519,10.62165432,11.32385928
CTNS,1497,CTNS-LSB|PQLC4,"cystinosin, lysosomal cystine transporter",4.631091846,4.022390231,4.643730487,3.945268512,4.412944977,3.359623018,3.738604629,3.956741526,3.806811786,4.856193857,4.454594653,4.768247599
CTSE,1510,CATE,cathepsin E,3.993661926,4.710446225,5.480231754,0.672250017,0.953513358,3.037694923,0.59176324,1.497309907,0.806811786,5.856193857,3.969167825,3.446319504
CUL1,8454,-,cullin 1,8.274948036,8.533703642,8.473000185,8.660934704,8.549703114,8.652404767,8.760256286,8.730929584,8.862094222,8.526045255,8.624519654,8.295985231
CUL2,8453,-,cullin 2,8.873585474,8.470850732,8.295807183,7.878450405,7.925056912,8.664620717,8.47963661,8.67223559,9.064199629,9.06918758,8.734702572,8.629541328
CUL3,8452,CUL-3|PHA2E,cullin 3,8.438446768,8.667848526,8.522876092,8.598051685,8.725002827,8.688746614,8.760256286,8.915162422,8.946363139,8.407989494,8.201828582,8.703707347
CX3CL1,6376,ABCD-3|C3Xkine|CXC3|CXC3C|NTN|NTT|SCYD1|fractalkine|neurotactin,chemokine (C-X3-C motif) ligand 1,5.631091846,5.620649555,5.643730487,4.595082157,4.997907477,4.207619924,4.243839937,4.745237421,4.806811786,5.920324194,5.554130326,5.744000053
CX3CR1,1524,CCRL1|CMKBRL1|CMKDR1|GPR13|GPRV28|V28,chemokine (C-X3-C motif) receptor 1,4.524176642,4.137867449,4.15830366,1.546719135,1.953513358,2.260087344,0.59176324,3.30466483,3.391774287,6.20411716,5.232202231,3.320788622
CXCL10,3627,C7|IFI10|INP10|IP-10|SCYB10|crg-2|gIP-10|mob-1,chemokine (C-X-C motif) ligand 10,3.823736924,3.174393325,4.15830366,1.409215612,0.953513358,2.037694923,0.369370819,3.497309907,3.391774287,5.396762238,4.64723973,3.561796722
CXCL11,6373,H174|I-TAC|IP-9|IP9|SCYB11|SCYB9B|b-R1,chemokine (C-X-C motif) ligand 11,3.993661926,3.710446225,4.643730487,2.787727235,2.953513358,2.912164041,0.784408318,3.30466483,3.614166708,6.097201956,4.817164732,3.861357004
CXCL12,6387,IRH|PBSF|SCYB12|SDF1|TLSF|TPAR1,chemokine (C-X-C motif) ligand 12,4.631091846,4.244782653,5.359937521,1.257212518,1.538475859,4.452732422,1.106336413,0.497309907,2.806811786,5.097201956,4.232202231,4.861357004
CXCL16,58191,CXCLG16|SR-PSOX|SRPSOX,chemokine (C-X-C motif) ligand 16,1.823736924,3.759355826,3.643730487,2.787727235,3.123438359,3.037694923,1.95433332,2.497309907,3.391774287,2.981724739,4.64723973,3.183285099
CXCR4,7852,CD184|D2S201E|FB22|HM89|HSY3RR|LAP-3|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM|WHIMS,chemokine (C-X-C motif) receptor 4,9.35121393,9.609855239,8.869798566,10.22939457,10.43934267,9.837516172,10.00387939,9.56877227,9.984231324,8.586586797,8.402127233,9.038776542
CXXC1,30827,2410002I16Rik|5830420C16Rik|CFP1|CGBP|HsT2645|PCCX1|PHF18|SPP1|ZCGPC1|hCGBP,CXXC finger protein 1,5.911199765,5.391624041,5.643730487,4.657143125,4.953513358,5.15317214,5.227351814,5.25219741,5.199129209,6.441156357,6.039557153,5.476066848
CYBB,1536,AMCBX2|CGD|GP91-1|GP91-PHOX|GP91PHOX|IMD34|NOX2|p91-PHOX,"cytochrome b-245, beta polypeptide",3.823736924,3.244782653,4.006300566,1.257212518,2.953513358,1.774660517,0.784408318,3.497309907,3.614166708,5.20411716,5.454594653,3.768247599
CYCS,54205,CYC|HCS|THC4,"cytochrome c, somatic",7.453093544,8.205612055,7.986122684,7.406959638,7.123438359,7.463959678,7.195919306,6.973043338,7.361400638,8.385446925,8.261949575,7.681535966
CYP4X1,260293,CYPIVX1,"cytochrome P450, family 4, subfamily X, polypeptide 1",3.631091846,5.227504661,5.643730487,1.409215612,2.538475859,4.260087344,1.87187116,3.497309907,2.806811786,6.040618428,6.895167244,4.253674426
DAGLA,747,C11orf11|DAGL(ALPHA)|DAGLALPHA|NSDDR,"diacylglycerol lipase, alpha",6.801016848,6.210017235,6.04582893,5.602987355,5.082796375,5.681551113,5.141960323,5.404200503,5.561699288,8.026118858,7.577977068,6.490713624
DBH,1621,DBM,dopamine beta-hydroxylase (dopamine beta-monooxygenase),4.524176642,3.896859349,4.923838406,1.672250017,3.538475859,3.622657424,1.106336413,4.584772749,4.266243405,5.396762238,5.106671349,3.861357004
DCX,1641,DBCN|DC|LISX|SCLH|XLIS,doublecortin,10.22461636,9.805934192,9.79927157,11.29826319,11.0994455,10.88318497,10.35473842,11.04709458,10.87020687,11.34220607,11.40212723,10.32078862
DDC,1644,AADC,dopa decarboxylase (aromatic L-amino acid decarboxylase),4.283168543,2.659820152,3.643730487,1.994178112,4.123438359,1.774660517,1.87187116,3.30466483,4.614166708,4.718690333,4.64723973,3.768247599
DDIT3,1649,CEBPZ|CHOP|CHOP-10|CHOP10|GADD153,DNA-damage-inducible transcript 3,9.83496418,9.293334398,9.858743378,8.753511519,8.350118139,8.674319543,8.770250255,7.626592924,8.574996111,9.273279185,8.361485248,9.006015246
DDX23,9416,PRPF28|SNRNP100|U5-100K|U5-100KD|prp28,DEAD (Asp-Glu-Ala-Asp) box polypeptide 23,7.453093544,6.960989687,7.176225568,7.259715025,7.492672169,7.110943905,7.189549782,6.687134466,6.894274627,7.462851429,6.969167825,6.916639439
DES,1674,CSM1|CSM2|LGMD2R,desmin,4.283168543,3.552904948,4.536815283,1.257212518,0.953513358,2.452732422,0.369370819,2.819238002,2.391774287,5.097201956,4.232202231,3.320788622
DGKB,1607,DAGK2|DGK|DGK-BETA,"diacylglycerol kinase, beta 90kDa",8.496162266,7.218787444,7.802159849,5.716644137,5.953513358,6.571673495,6.73277555,8.485994594,8.274417336,8.981724739,8.613024015,8.487065847
DGKE,8526,DAGK5|DAGK6|DGK|NPHS7,"diacylglycerol kinase, epsilon 64kDa",7.34729888,6.913161162,7.140156313,5.618668977,5.345830781,6.710120265,5.623612107,6.745237421,6.450667976,7.872495669,7.106671349,7.031282005
DLAT,1737,DLTA|PDC-E2|PDCE2,dihydrolipoamide S-acetyltransferase,7.801016848,7.829745153,7.69435656,8.016545925,7.866402694,7.95655816,7.842400041,7.863632122,7.626990749,8.315625475,8.505220726,7.85004169
DLD,1738,DLDD|DLDH|E3|GCSL|LAD|PHE3,dihydrolipoamide dehydrogenase,9.408699425,9.553771692,9.144714595,8.981347363,9.067255524,9.301355363,9.395894262,9.442753744,9.781226376,9.43018524,9.29109592,9.30637185
DLG3,1741,MRX|MRX90|NEDLG|PPP1R82|SAP102|XLMR,"discs, large homolog 3 (Drosophila)",6.777933235,6.39935969,6.262640319,7.208821034,7.248134107,7.266513613,7.187420342,7.428047245,7.507251504,7.644689752,7.375160185,6.756174767
DLG4,1742,PSD95|SAP-90|SAP90,"discs, large homolog 4 (Drosophila)",8.109139143,8.201193384,8.121777784,7.792919904,7.530942186,8.156635996,7.660925265,7.810192863,7.689454836,9.018814058,8.941860479,8.333032218
DLGAP1,9229,DAP-1|DAP-1-ALPHA|DAP-1-BETA|DAP1|DLGAP1A|DLGAP1B|GKAP|SAPAP1,"discs, large (Drosophila) homolog-associated protein 1",6.73062752,6.061918596,6.480231754,6.120710518,5.907709668,6.125157764,5.839690754,5.667234909,5.713702382,7.011472082,7.319665072,6.337090435
DLL4,54567,hdelta2,delta-like 4 (Drosophila),4.911199765,4.467175074,5.15830366,2.731143706,3.123438359,3.037694923,2.428264508,4.497309907,4.266243405,5.718690333,5.554130326,4.668711926
DLX1,1745,-,distal-less homeobox 1,4.993661926,3.80666154,5.084303078,4.131681636,4.201440871,3.037694923,2.032335832,3.30466483,4.806811786,5.303652834,5.232202231,5.38491896
DLX2,1746,TES-1|TES1,distal-less homeobox 2,5.868131044,3.552904948,4.295807183,3.409215612,3.860403954,3.622657424,3.106336413,4.30466483,3.976736788,4.718690333,3.969167825,4.561796722
DNAH1,25981,DNAHC1|HDHC7|HL-11|HL11|HSRF-1|XLHSRF-1,"dynein, axonemal, heavy chain 1",6.03319029,4.100392743,4.536815283,3.731143706,4.76086828,3.976294378,3.106336413,4.30466483,4.507251504,5.981724739,5.347679449,4.719337999
DNAJA2,10294,CPR3|DJ3|DJA2|DNAJ|DNJ3|HIRIP4|PRO3015|RDJ2,"DnaJ (Hsp40) homolog, subfamily A, member 2",8.03319029,7.915860311,7.869798566,8.152030281,8.238915577,8.071117924,8.092747349,8.330199922,8.527910975,8.06918758,8.347679449,7.889263
DNM1L,10059,DLP1|DRP1|DVLP|DYMPLE|EMPF|HDYNIV,dynamin 1-like,8.331531564,7.945222371,8.093763407,7.634181977,7.515755782,8.067442266,8.127594034,8.323858395,8.465023269,8.682164457,7.734702572,8.104530987
DNM2,1785,CMT2M|CMTDI1|CMTDIB|DI-CMTB|DYN2|DYNII|LCCS5,dynamin 2,6.706379974,6.607352732,6.359937521,6.653341555,6.461307998,6.207619924,6.272248352,6.355290903,6.479237128,6.350958549,6.347679449,6.490713624
DOT1L,84444,DOT1|KMT4,DOT1-like histone H3K79 methyltransferase,8.467593114,7.007283339,6.836375565,7.687200359,7.461307998,7.096588612,7.891625394,7.141166097,7.146661789,7.981724739,7.170801687,7.377056842
DRD1,1812,DADR|DRD1A,dopamine receptor D1,4.524176642,4.49632142,5.74326616,3.731143706,4.201440871,2.774660517,1.59176324,3.667234909,4.391774287,6.040618428,5.817164732,5.109284517
DRD2,1813,D2DR|D2R,dopamine receptor D2,4.145665019,3.759355826,5.228692987,2.409215612,2.953513358,3.622657424,1.95433332,5.082272408,5.507251504,5.303652834,4.969167825,4.446319504
DRD4,1815,D4DR,dopamine receptor D4,4.823736924,4.311896849,3.836375565,1.257212518,2.76086828,3.622657424,0.95433332,2.082272408,3.128739881,5.097201956,3.969167825,3.948819845
EFNA1,1942,B61|ECKLG|EFL1|EPLG1|LERK-1|LERK1|TNFAIP4,ephrin-A1,5.216054347,3.710446225,4.536815283,3.174750358,2.76086828,2.622657424,1.784408318,0.497309907,3.128739881,5.097201956,4.232202231,4.183285099
EFNA5,1946,AF1|EFL5|EPLG7|GLC1M|LERK7|RAGS,ephrin-A5,6.656626938,6.704214271,7.084303078,6.457974923,6.362904294,6.671900943,6.823327308,6.563399098,6.016265152,6.484225079,7.232202231,7.031282005
EFNB3,1949,EFL6|EPLG8|LERK8,ephrin-B3,9.876304975,9.53809007,9.09847041,9.370954684,9.170259216,8.891524275,8.874520738,7.197749626,6.996636345,8.267126958,8.090183226,10.49707512
EFR3A,23167,-,EFR3 homolog A,6.801016848,7.433665812,7.643730487,6.436015671,6.396456854,6.984113883,6.773093005,7.211555425,7.233076541,7.20411716,7.139092827,7.218909008
EGF,1950,HOMG4|URG,epidermal growth factor,5.578624426,5.929280827,5.836375565,5.716644137,6.328552789,4.310713417,4.260141749,5.541704027,4.894274627,7.254743233,5.817164732,5.533782346
EGFL7,51162,NEU1|VE-STATIN|ZNEU1,"EGF-like-domain, multiple 7",4.631091846,4.210017235,5.359937521,0.894642439,0.953513358,4.260087344,1.106336413,2.497309907,3.128739881,5.396762238,4.454594653,4.768247599
EGFR,1956,ERBB|ERBB1|HER1|NISBD2|PIG61|mENA,epidermal growth factor receptor,5.524176642,6.607352732,6.359937521,5.453609731,5.597369548,4.497126542,4.795635574,5.355290903,5.507251504,4.56668724,4.454594653,5.287621758
EGR1,1958,AT225|G0S30|KROX-24|NGFI-A|TIS8|ZIF-268|ZNF225,early growth response 1,7.362895735,5.524890572,6.390964416,5.237034636,5.412944977,4.774660517,5.572310878,4.819238002,5.199129209,7.011472082,5.895167244,5.533782346
EGR2,1959,AT591|CMT1D|CMT4E|KROX20,early growth response 2,5.283168543,3.174393325,4.74326616,2.731143706,1.953513358,2.912164041,1.95433332,2.819238002,3.391774287,5.56668724,4.232202231,3.320788622
