Symbol	GeneID	Alias	Description	20220223_30102442270621-01_Sample12_12.RCC	20220223_30102442270621-01_Sample01_01.RCC	20220223_30102442270621-01_Sample02_02.RCC	20220223_30102442270621-01_Sample03_03.RCC	20220223_30102442270621-01_Sample04_04.RCC	20220223_30102442270621-01_Sample05_05.RCC	20220223_30102442270621-01_Sample06_06.RCC	20220223_30102442270621-01_Sample07_07.RCC	20220223_30102442270621-01_Sample08_08.RCC	20220223_30102442270621-01_Sample09_09.RCC	20220223_30102442270621-01_Sample10_10.RCC	20220223_30102442270621-01_Sample11_11.RCC
DDIT3	1649	CEBPZ|CHOP|CHOP-10|CHOP10|GADD153	DNA-damage-inducible transcript 3	9.83496417966374	9.29333439758937	9.8587433777002	8.75351151948811	8.35011813911726	8.67431954344967	8.770250255422	7.62659292442253	8.57499611094036	9.27327918469532	8.36148524814024	9.00601524647185
DDX23	9416	PRPF28|SNRNP100|U5-100K|U5-100KD|prp28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23	7.45309354432009	6.96098968675666	7.17622556755637	7.25971502533042	7.49267216904343	7.11094390493666	7.18954978155501	6.68713446635758	6.89427462741378	7.4628514285881	6.96916782536148	6.91663943914116
DES	1674	CSM1|CSM2|LGMD2R	desmin	4.28316854287778	3.55290494811959	4.53681528281283	1.25721251812725	0.9535133579354	2.45273242218486	0.369370819139817	2.81923800236493	2.3917742868846	5.09720195627142	4.23220223119528	3.32078862227726
DGKB	1607	DAGK2|DGK|DGK-BETA	diacylglycerol kinase, beta 90kDa	8.49616226621198	7.21878744422431	7.80215984933383	5.71664413676454	5.9535133579354	6.57167349490837	6.73277555000334	8.48599459424973	8.27441733624644	8.98172473885148	8.61302401513621	8.48706584670443
DGKE	8526	DAGK5|DAGK6|DGK|NPHS7	diacylglycerol kinase, epsilon 64kDa	7.3472988802975	6.91316116166605	7.14015631284884	5.61866897720124	5.34583078071416	6.71012026487752	5.6236121065156	6.74523742092115	6.45066797593816	7.87249566909672	7.10667134911142	7.03128200508228
DLAT	1737	DLTA|PDC-E2|PDCE2	dihydrolipoamide S-acetyltransferase	7.8010168477404	7.82974515347841	7.69435655979931	8.01654592532191	7.86640269416536	7.95655816018061	7.84240004117784	7.86363212172338	7.62699074857863	8.31562547540492	8.50522072560169	7.85004169041213
DLD	1738	DLDD|DLDH|E3|GCSL|LAD|PHE3	dihydrolipoamide dehydrogenase	9.40869942496164	9.55377169193712	9.14471459481115	8.98134736295895	9.06725552398459	9.3013553626142	9.39589426165958	9.44275374385548	9.78122637596897	9.43018523966778	9.29109592024885	9.30637184950839
DLG3	1741	MRX|MRX90|NEDLG|PPP1R82|SAP102|XLMR	discs, large homolog 3 (Drosophila)	6.77793323462736	6.39935968986613	6.26264031937384	7.20882103402496	7.24813410682703	7.2665136134019	7.18742034199366	7.42804724504045	7.50725150430453	7.64468975157391	7.37516018503732	6.75617476694791
DLG4	1742	PSD95|SAP-90|SAP90	discs, large homolog 4 (Drosophila)	8.10913914310273	8.20119338420957	8.12177778353399	7.79291990404635	7.53094218597115	8.15663599562953	7.66092526498366	7.81019286276192	7.68945483552528	9.0188140575867	8.94186047936575	8.33303221803201
DLGAP1	9229	DAP-1|DAP-1-ALPHA|DAP-1-BETA|DAP1|DLGAP1A|DLGAP1B|GKAP|SAPAP1	discs, large (Drosophila) homolog-associated protein 1	6.730627519849	6.06191859560745	6.48023175444647	6.12071051822238	5.90770966832227	6.12515776415636	5.83969075391985	5.66723490891988	5.71370238177196	7.01147208224553	7.31966507244562	6.33709043460637
DLL4	54567	hdelta2	delta-like 4 (Drosophila)	4.91119976549082	4.4671750740937	5.1583036595591	2.73114370645966	3.12343835937771	3.03769492290602	2.42826450819339	4.49730990747757	4.26624340480074	5.71869033301769	5.55413032608264	4.66871192569757
DLX1	1745	-	distal-less homeobox 1	4.9936619256828	3.80666154036537	5.08430307811533	4.13168163604339	4.20144087137898	3.03769492290602	2.03233583186225	3.30466482953517	4.80681178616344	5.30365283373884	5.23220223119528	5.38491895969698
DLX2	1746	TES-1|TES1	distal-less homeobox 2	5.86813104359894	3.55290494811959	4.29580718330904	3.4092156115723	3.86040395354392	3.62265742362718	3.10633641330602	4.30466482953517	3.97673678760575	4.71869033301769	3.96916782536148	4.56179672178106
DNAH1	25981	DNAHC1|HDHC7|HL-11|HL11|HSRF-1|XLHSRF-1	dynein, axonemal, heavy chain 1	6.03319028986943	4.10039274342208	4.53681528281283	3.73114370645966	4.760868279993	3.97629437824188	3.10633641330602	4.30466482953517	4.50725150430453	5.98172473885148	5.34767944861521	4.71933799876754
DNAJA2	10294	CPR3|DJ3|DJA2|DNAJ|DNJ3|HIRIP4|PRO3015|RDJ2	DnaJ (Hsp40) homolog, subfamily A, member 2	8.03319028986943	7.91586031126701	7.86979856620919	8.15203028143519	8.23891557679765	8.07111792444347	8.09274734855807	8.33019992164231	8.52791097487063	8.06918758010182	8.34767944861521	7.88926300020985
DNM1L	10059	DLP1|DRP1|DVLP|DYMPLE|EMPF|HDYNIV	dynamin 1-like	8.33153156443918	7.94522237089835	8.09376340736439	7.63418197657257	7.51575578215647	8.06744226630007	8.12759403386654	8.32385839476848	8.46502326891523	8.68216445699257	7.73470257172446	8.10453098711292
DNM2	1785	CMT2M|CMTDI1|CMTDIB|DI-CMTB|DYN2|DYNII|LCCS5	dynamin 2	6.70637997360233	6.60735273214196	6.35993752072875	6.65334155485603	6.4613079981341	6.20761992434833	6.27224835224171	6.35529090260514	6.47923712813493	6.3509585485172	6.34767944861521	6.49071362371958
DOT1L	84444	DOT1|KMT4	DOT1-like histone H3K79 methyltransferase	8.46759311401521	7.0072833390306	6.83637556467174	7.68720035887206	7.4613079981341	7.09658861195959	7.89162539401004	7.14116609725229	7.14666178904806	7.98172473885148	7.17080168653113	7.37705684192401
DRD1	1812	DADR|DRD1A	dopamine receptor D1	4.52417664238158	4.49632141975322	5.74326616028026	3.73114370645966	4.20144087137898	2.77466051707223	1.59176324047627	3.66723490891988	4.3917742868846	6.04061842790505	5.81716473191643	5.10928451708355
DRD2	1813	D2DR|D2R	dopamine receptor D2	4.14566501912785	3.75935582558701	5.2286929874505	2.4092156115723	2.9535133579354	3.62265742362718	1.95433331986097	5.08227240819872	5.50725150430453	5.30365283373884	4.96916782536148	4.44631950436112
DRD4	1815	D4DR	dopamine receptor D4	4.82373692424048	4.31189684861579	3.83637556467174	1.25721251812725	2.760868279993	3.62265742362718	0.954333319860973	2.08227240819872	3.1287398810508	5.09720195627142	3.96916782536148	3.94881984489031
EFNA1	1942	B61|ECKLG|EFL1|EPLG1|LERK-1|LERK1|TNFAIP4	ephrin-A1	5.21605434701925	3.71044622510607	4.53681528281283	3.17475035793527	2.760868279993	2.62265742362718	1.78440831841866	0.497309907477567	3.1287398810508	5.09720195627142	4.23220223119528	4.18328509852733
EFNA5	1946	AF1|EFL5|EPLG7|GLC1M|LERK7|RAGS	ephrin-A5	6.65662693840523	6.70421427139455	7.08430307811533	6.45797492349215	6.3629042940731	6.67190094264703	6.82332730771096	6.56339909793534	6.01626515179239	6.48422507938066	7.23220223119528	7.03128200508228
EFNB3	1949	EFL6|EPLG8|LERK8	ephrin-B3	9.87630497504464	9.53809006970485	9.09847041004192	9.37095468417643	9.17025921613071	8.89152427476312	8.87452073808295	7.19774962561866	6.99663634504346	8.26712695771373	8.09018322632285	10.497075123971
EFR3A	23167	-	EFR3 homolog A	6.8010168477404	7.43366581190345	7.64373048672934	6.43601567091601	6.39645685378413	6.98411388270118	6.77309300519083	7.21155542514369	7.23307654086554	7.20411716018793	7.1390928268038	7.21890900825805
EGF	1950	HOMG4|URG	epidermal growth factor	5.57862442640395	5.92928082702933	5.83637556467174	5.71664413676454	6.32855278928232	4.31071341731244	4.26014174938506	5.54170402683602	4.89427462741378	7.2547432332579	5.81716473191643	5.53378234561146
EGFL7	51162	NEU1|VE-STATIN|ZNEU1	EGF-like-domain, multiple 7	4.63109184629809	4.21001723459658	5.35993752072875	0.894642438742537	0.9535133579354	4.26008734424247	1.10633641330602	2.49730990747757	3.1287398810508	5.39676223813033	4.45459465253172	4.76824759924849
EGFR	1956	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	epidermal growth factor receptor	5.52417664238158	6.60735273214196	6.35993752072875	5.45360973093075	5.59736954771012	4.49712654154332	4.79563557384192	5.35529090260514	5.50725150430453	4.56668723957264	4.45459465253172	5.28762175834207
EGR1	1958	AT225|G0S30|KROX-24|NGFI-A|TIS8|ZIF-268|ZNF225	early growth response 1	7.36289573534852	5.52489057194999	6.39096441634938	5.23703463618962	5.4129449765727	4.77466051707223	5.57231087781009	4.81923800236493	5.1991292089422	7.01147208224553	5.89516724391771	5.53378234561146
EGR2	1959	AT591|CMT1D|CMT4E|KROX20	early growth response 2	5.28316854287778	3.17439332486586	4.74326616028026	2.73114370645966	1.9535133579354	2.91216404082216	1.95433331986097	2.81923800236493	3.3917742868846	5.56668723957264	4.23220223119528	3.32078862227726
EHMT1	79813	EUHMTASE1|Eu-HMTase1|FP13812|GLP|GLP1|KMT1D|bA188C12.1	euchromatic histone-lysine N-methyltransferase 1	8.90588596559435	7.45979554372811	7.49458704742354	8.37730636361755	8.2799428450577	8.27928090947578	8.40646013787504	8.56877227003419	8.62699074857863	8.67288664340456	7.95102047865122	7.77424633986993
EIF2S1	1965	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa	7.78952120890257	8.33022349642238	8.03604790950811	7.84384383920902	7.79271714603234	8.34147567108312	8.20752422856576	8.20466903955845	8.25802289799577	8.52604525507529	8.26194957458933	7.95938908660049
EMCN	51705	EMCN2|MUC14	endomucin	3.63109184629809	2.17439332486586	4.00630056611405	-0.912712483315067	1.53847585865656	1.03769492290602	0.106336413306023	3.08227240819872	2.80681178616344	5.39676223813033	3.64723973047412	3.32078862227726
EMP2	2013	XMP	epithelial membrane protein 2	6.10913914310273	7.04722208440074	7.48023175444647	5.91383600397585	5.86040395354392	4.81028442680295	5.43546000959759	5.88962733025633	5.80681178616344	5.20411716018793	4.96916782536148	6.64271671716463
ENG	2022	END|HHT1|ORW1	endoglin	1.82373692424048	1.6598201520361	1.83637556467174	1.08728751668493	1.53847585865656	1.77466051707223	0.369370819139817	2.08227240819872	3.80681178616344	1.39676223813033	4.45459465253172	0.861357003639967
ENTPD2	954	CD39L1|NTPDase-2	ectonucleoside triphosphate diphosphohydrolase 2	4.28316854287778	3.37602718603551	4.00630056611405	1.67225001740609	2.27544145282276	3.03769492290602	2.24383993705596	3.49730990747757	3.3917742868846	5.20411716018793	5.45459465253172	4.03128200508228
ENTPD4	9583	LALP70|LAP70|LYSAL1|NTPDase-4|UDPase	ectonucleoside triphosphate diphosphohydrolase 4	8.29134247432348	7.91855442043627	7.82506025144391	8.1918862702493	7.9535133579354	8.12161740645111	8.13975941484347	8.74523742092115	8.85120590552189	8.60621560375927	8.61302401513621	8.15137585057258
EP300	2033	KAT3B|RSTS2|p300	E1A binding protein p300	8.46036154478413	8.190087131971	8.12177778353399	8.68812963107223	8.58650855507836	8.59228377458366	8.78933099698771	8.3110910986946	8.15553994039452	8.47357783518116	8.30545121322591	8.27920951852586
EPHA1	2041	EPH|EPHT|EPHT1	EPH receptor A1	4.28316854287778	3.24478265275726	4.53681528281283	0.409215611572295	3.27544145282276	3.35962301779338	0.954333319860973	4.58477274872791	2.80681178616344	5.39676223813033	5.10667134911142	3.94881984489031
EPHA2	1969	ARCC2|CTPA|CTPP1|CTRCT6|ECK	EPH receptor A2	6.91119976549082	4.78320256754138	4.92383840592208	6.33995294913518	6.16296672356435	5.03769492290602	5.74441025048674	5.95674152611486	6.95655890566812	6.82302699283242	5.23220223119528	5.88372481666842
EPHA3	2042	EK4|ETK|ETK1|HEK|HEK4|TYRO4	EPH receptor A3	7.76625142957972	7.73816160331789	7.4213380653929	8.63803430206818	8.63299345744085	9.00540151969914	9.25912826494514	8.33019992164231	9.03563047665932	7.48422507938066	6.40212723263759	7.71933799876754
EPHA4	2043	HEK8|SEK|TYRO1	EPH receptor A4	8.25836515187721	8.06678435077926	8.41380439270749	8.67131045694248	8.61884927512058	8.67914461497365	8.70028769725443	9.00113564547332	9.33819324667975	8.37404216163024	8.1390928268038	8.14675922250222
EPHA5	2044	CEK7|EHK-1|EHK1|EK7|HEK7|TYRO4	EPH receptor A5	7.28316854287778	6.62725228957967	7.00630056611405	3.92017753084967	4.59736954771012	6.15317214032596	4.27626141474834	4.19774962561866	4.80681178616344	6.88861533446	7.48012974463886	7.06102934847633
EPHA6	285220	EHK-2|EHK2|EK12|EPA6|HEK12|PRO57066	EPH receptor A6	5.57862442640395	5.6598201520361	6.04582893030069	2.99417811229345	2.9535133579354	5.06744226630007	4.47090884560188	5.54170402683602	4.80681178616344	6.56668723957264	6.10667134911142	5.03128200508228
EPHA7	2045	EHK-3|EHK3|EK11|HEK11	EPH receptor A7	8.16358692712511	10.1151473723407	10.1309963135634	6.47530480203007	6.4613079981341	8.67431954344967	8.22838786101991	8.48030348217188	8.5550046357529	8.4628514285881	8.18639854158215	8.39663238026077
EPO	2056	EP|MVCD2	erythropoietin	4.91119976549082	4.02239023142081	5.29580718330904	1.67225001740609	3.27544145282276	2.45273242218486	1.36937081913982	4.19774962561866	4.26624340480074	5.64468975157391	6.03955715325288	3.94881984489031
ERBB3	2065	ErbB-3|HER3|LCCS2|MDA-BF-1|c-erbB-3|c-erbB3|erbB3-S|p180-ErbB3|p45-sErbB3|p85-sErbB3	erb-b2 receptor tyrosine kinase 3	4.63109184629809	4.27872998468059	4.83637556467174	0.409215611572295	2.760868279993	3.35962301779338	0.954333319860973	2.81923800236493	3.3917742868846	5.39676223813033	4.96916782536148	4.10928451708355
ERG	2078	erg-3|p55	v-ets avian erythroblastosis virus E26 oncogene homolog	3.9936619256828	0.852465229978495	4.00630056611405	1.08728751668493	1.9535133579354	2.62265742362718	-0.215591681581339	3.81923800236493	2.80681178616344	4.98172473885148	4.23220223119528	3.18328509852733
ERLEC1	27248	C2orf30|CIM|CL24936|CL25084|HEL117|XTP3-B|XTP3TPB	endoplasmic reticulum lectin 1	8.80673049893479	9.17213735092549	9.10316210536664	8.61476452274533	8.54970311407981	8.58972353426509	8.60458728083385	8.70676327310652	8.80681178616344	8.36254652279241	8.50522072560169	8.96988146041814
ESAM	90952	W117m	endothelial cell adhesion molecule	3.40869942496164	2.75935582558701	3.1583036595591	3.37268973554718	3.760868279993	2.62265742362718	1.95433331986097	3.66723490891988	2.3917742868846	3.98172473885148	1.64723973047412	2.18328509852733
F2	2147	PT|RPRGL2|THPH1	coagulation factor II (thrombin)	3.9936619256828	2.43742773069965	3.83637556467174	0.672250017406089	1.9535133579354	2.26008734424247	0.591763240476265	3.30466482953517	0.806811786163439	4.20411716018793	4.45459465253172	3.44631950436112
FA2H	79152	FAAH|FAH1|FAXDC1|SCS7|SPG35	fatty acid 2-hydroxylase	4.63109184629809	3.31189684861579	4.1583036595591	1.67225001740609	1.9535133579354	2.45273242218486	0.369370819139817	3.66723490891988	2.3917742868846	5.92032419418734	5.64723973047412	3.44631950436112
FAM126A	84668	DRCTNNB1A|HCC|HLD5|HYCC1	family with sequence similarity 126, member A	7.25000167894258	7.15167324836577	7.14015631284884	6.79464664876582	6.91929764259749	7.49712654154332	7.51232877298186	8.06716551580852	7.96668312294183	7.60621560375928	7.07350448517622	7.47606684775518
FAS	355	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	Fas cell surface death receptor	7.25000167894258	7.53194532948394	7.83637556467174	6.7911910901296	6.8238780775188	5.97629437824188	6.23149154462831	6.51967772050602	6.3917742868846	7.15164974029379	6.10667134911142	6.64271671716463
FASLG	356	ALPS1B|APT1LG1|APTL|CD178|CD95-L|CD95L|FASL|TNFSF6	Fas ligand (TNF superfamily, member 6)	4.28316854287778	3.8524652299785	3.83637556467174	0.672250017406089	3.27544145282276	3.26008734424247	0.591763240476265	3.49730990747757	3.1287398810508	4.20411716018793	5.23220223119528	4.18328509852733
FERMT2	10979	KIND2|MIG2|PLEKHC1|UNC112|UNC112B|mig-2	fermitin family member 2	8.78373885630856	8.68218796506455	8.57784255107289	8.04148382707181	8.00336190738596	7.9957642424401	8.1386577003639	8.14116609725229	8.62699074857863	8.48422507938066	8.12297316144052	8.20565291155578
FGF12	2257	FGF12B|FHF1	fibroblast growth factor 12	6.730627519849	7.90231377942906	8.03604790950811	4.95765223626834	4.90770966832227	7.04518945945294	5.86655735977253	5.58477274872791	4.89427462741378	8.43018523966778	8.34767944861521	6.76824759924849
FGF14	2259	FGF-14|FHF-4|FHF4|SCA27	fibroblast growth factor 14	6.8010168477404	7.25760669311484	7.32822866100142	5.31610620718081	5.50810220961304	7.79702833010068	5.80677613144712	7.0518987591552	7.3917742868846	6.98172473885148	7.71332892093189	6.79209434120285
FGF2	2247	BFGF|FGF-2|FGFB|HBGF-2	fibroblast growth factor 2 (basic)	7.53798244190661	7.78910316898107	7.8587433777002	6.99718060045497	6.99790747729385	7.27291138460005	7.6670513677805	7.25219740964104	7.73754912372633	7.39676223813033	6.64723973047412	7.36915164383866
FLT1	2321	FLT|FLT-1|VEGFR-1|VEGFR1	fms-related tyrosine kinase 1	4.91119976549082	3.60735273214196	4.29580718330904	-0.912712483315067	1.9535133579354	2.03769492290602	1.24383993705596	3.81923800236493	3.1287398810508	6.15164974029379	5.55413032608264	2.66871192569757
FLT4	2324	FLT41|LMPH1A|PCL|VEGFR3	fms-related tyrosine kinase 4	4.52417664238158	2.55290494811959	3.64373048672934	0.672250017406089	2.53847585865656	2.77466051707223	0.369370819139817	4.08227240819872	4.1287398810508	1.39676223813033	4.23220223119528	3.44631950436112
FMR1	2332	FMRP|FRAXA|POF|POF1	fragile X mental retardation 1	6.97348404374517	7.31598960324968	7.34417020487044	7.05018352202219	7.12343835937771	7.44141710895703	7.65785243093404	7.5741255045284	7.42152163027865	7.71869033301769	7.45459465253172	7.37705684192401
FN1	2335	CIG|ED-B|FINC|FN|FNZ|GFND|GFND2|LETS|MSF	fibronectin 1	8.21605434701925	8.21001723459658	9.04094670892094	8.27463958988543	8.09306471033419	6.92033797226786	7.3177380507245	7.56339909793534	8.05473929960703	5.39676223813033	5.10667134911142	7.65577286999007
FOS	2353	AP-1|C-FOS|p55	FBJ murine osteosarcoma viral oncogene homolog	9.24158943912638	6.69795528092287	7.59126306683521	6.20622858940844	6.10326047744008	6.08208904226447	6.48484803655975	5.95674152611486	6.97673678760575	9.76308445237614	7.20182858215176	6.47606684775518
FRMPD4	9758	PDZD10|PDZK10	FERM and PDZ domain containing 4	3.63109184629809	5.17439332486586	5.29580718330904	0.087287516684933	2.27544145282276	3.45273242218486	2.17672574119742	2.81923800236493	0.806811786163439	6.15164974029379	6.03955715325288	3.18328509852733
FUS	2521	ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS	FUS RNA binding protein	10.7500329190216	10.4008055176546	10.0187699180763	10.9148287068574	10.7241772508522	10.5839463272711	10.8865480718294	10.7827121263398	10.8166404035315	10.6470606560367	10.1941341903618	10.4861524595002
FXN	2395	CyaY|FA|FARR|FRDA|X25	frataxin	6.730627519849	7.11456007534867	7.10316210536664	7.39106826486204	6.93079328143532	6.89567591803359	7.26216658486255	7.31748886989276	7.14666178904806	7.73661224101495	7.31966507244562	6.90575112299842
FYN	2534	SLK|SYN|p59-FYN	FYN proto-oncogene, Src family tyrosine kinase	9.68792306889477	9.7174251451211	9.44370587842135	9.80710411970306	9.81769950258968	9.52553495672907	9.40233487521741	9.33651369557451	9.29866488249311	10.3186031752048	10.1863985415822	9.65089064861033
GAA	2548	LYAG	glucosidase, alpha; acid	6.68171791936806	5.92928082702933	6.50880090664324	4.82875450308608	5.23891557679765	5.64255698106488	5.34665074263973	4.95674152611486	5.26624340480074	6.75431424274841	5.96916782536148	6.18328509852733
GABRA1	2554	ECA4|EIEE19|EJM|EJM5	gamma-aminobutyric acid (GABA) A receptor, alpha 1	3.9936619256828	2.93992807122883	4.64373048672934	1.4092156115723	3.27544145282276	2.91216404082216	1.36937081913982	4.19774962561866	3.97673678760575	1.39676223813033	4.64723973047412	3.03128200508228
GABRA4	2557	-	gamma-aminobutyric acid (GABA) A receptor, alpha 4	3.63109184629809	3.55290494811959	4.00630056611405	-0.327749982593911	1.9535133579354	1.45273242218486	0.106336413306023	3.30466482953517	2.3917742868846	6.39676223813033	4.81716473191643	3.44631950436112
GABRB2	2561	-	gamma-aminobutyric acid (GABA) A receptor, beta 2	3.82373692424048	5.55290494811959	5.64373048672934	0.672250017406089	1.53847585865656	4.49712654154332	3.06981053728091	3.66723490891988	4.1287398810508	6.3509585485172	5.45459465253172	3.76824759924849
GABRB3	2562	ECA5	gamma-aminobutyric acid (GABA) A receptor, beta 3	7.57862442640395	8.17439332486586	8.06519425516762	7.08728751668493	6.98693635947285	7.68635209894457	6.83153223053269	8.34279995842194	8.21620272230114	9.39111567498918	9.37516018503732	7.60282399004111
GABRG2	2566	CAE2|ECA2|GEFSP3	gamma-aminobutyric acid (GABA) A receptor, gamma 2	3.9936619256828	5.39162404108653	6.00630056611405	-0.327749982593911	1.9535133579354	5.06744226630007	2.10633641330602	4.19774962561866	3.80681178616344	6.71869033301769	6.17080168653113	3.76824759924849
GABRP	2568	-	gamma-aminobutyric acid (GABA) A receptor, pi	4.14566501912785	4.17439332486586	4.92383840592208	1.25721251812725	2.53847585865656	2.91216404082216	1.10633641330602	2.81923800236493	3.61416670822104	4.98172473885148	1.64723973047412	3.56179672178106
GABRR1	2569	-	gamma-aminobutyric acid (GABA) A receptor, rho 1	5.68171791936806	4.43742773069965	5.00630056611405	2.89464243874254	2.9535133579354	4.58201543912983	3.36937081913982	6.47458983097748	6.01626515179239	7.87249566909672	6.03955715325288	6.09017569413585
GABRR3	200959	-	gamma-aminobutyric acid (GABA) A receptor, rho 3 (gene/pseudogene)	4.14566501912785	3.31189684861579	4.4213380653929	0.894642438742537	3.12343835937771	2.45273242218486	1.10633641330602	3.30466482953517	3.80681178616344	5.92032419418734	4.45459465253172	3.44631950436112
GAD1	2571	CPSQ1|GAD|SCP	glutamate decarboxylase 1 (brain, 67kDa)	7.39359253257143	6.36025987017719	6.59126306683521	4.77378804386815	4.81149435306297	5.92846585315126	3.93415543792334	4.49730990747757	4.89427462741378	7.41913005115878	6.29109592024885	5.92744619409774
GAD2	2572	GAD65	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	5.77793323462736	5.82974515347841	5.83637556467174	3.86864723020959	4.04097619918574	5.56125687896303	3.69129891402718	4.30466482953517	3.97673678760575	5.78907966090909	5.34767944861521	4.81555331402684
GAL3ST1	9514	CST	galactose-3-O-sulfotransferase 1	4.14566501912785	3.8524652299785	4.29580718330904	1.08728751668493	1.53847585865656	2.45273242218486	1.36937081913982	3.08227240819872	3.1287398810508	4.71869033301769	4.81716473191643	4.32078862227726
GALC	2581	-	galactosylceramidase	3.9936619256828	6.33628100724275	6.8587433777002	5.27711207556495	5.20144087137898	4.5401952634352	3.59176324047626	5.92357466217967	6.01626515179239	6.09720195627142	5.64723973047412	4.86135700363997
GATA2	2624	DCML|IMD21|MONOMAC|NFE1B	GATA binding protein 2	5.82373692424048	2.75935582558701	3.1583036595591	2.67225001740609	3.9535133579354	3.62265742362718	2.64238931354623	4.58477274872791	3.97673678760575	5.71869033301769	4.96916782536148	5.32078862227726
GBA	2629	GBA1|GCB|GLUC	glucosidase, beta, acid	7.75447426180337	7.76235831374854	7.81365548817166	7.30887463794974	7.08279637488037	6.82777185353179	6.77593016449436	6.81923800236493	6.95655890566812	7.92032419418734	7.601436040861	7.62954132841689
GDNF	2668	ATF1|ATF2|HFB1-GDNF|HSCR3	glial cell derived neurotrophic factor	3.9936619256828	3.02239023142081	4.29580718330904	0.672250017406089	3.12343835937771	2.45273242218486	0.784408318418661	2.08227240819872	3.97673678760575	5.30365283373884	4.96916782536148	3.86135700363997
GDPD2	54857	GDE3|OBDPF	glycerophosphodiester phosphodiesterase domain containing 2	7.5102374514237	8.58548055166446	8.03604790950811	8.21140882851412	8.22963776320964	6.6326415121998	6.98653214224912	6.02087186353458	5.93609480310841	6.95135108980796	7.29109592024885	7.4612698458271
GFAP	2670	ALXDRD	glial fibrillary acidic protein	5.3472988802975	7.78910316898107	8.84760282009499	4.37268973554718	3.9535133579354	4.26008734424247	3.78440831841866	3.08227240819872	2.80681178616344	5.20411716018793	3.64723973047412	4.32078862227726
GFPT1	2673	CMS12|CMSTA1|GFA|GFAT|GFAT 1|GFAT1|GFAT1m|GFPT|GFPT1L|MSLG	glutamine--fructose-6-phosphate transaminase 1	8.02340926907685	7.88863884253198	7.93440764763227	7.19057532509695	7.4129449765727	7.74735317107649	7.28823405641441	7.42804724504045	7.05473929960702	8.36254652279241	8.09018322632285	7.83290055759074
GGA1	26088	-	golgi-associated, gamma adaptin ear containing, ARF binding protein 1	5.52417664238158	5.67264419239368	5.88076968403019	5.38190826557656	5.04097619918574	5.09658861195959	4.94427965519705	5.40420050308609	4.97673678760575	6.39676223813033	5.64723973047412	5.21890900825805
GGT1	2678	CD224|D22S672|D22S732|GGT|GGT 1|GTG	gamma-glutamyltransferase 1	4.63109184629809	2.31189684861579	2.83637556467174	2.78772723482602	3.12343835937771	3.97629437824188	2.36937081913982	4.19774962561866	3.97673678760575	4.71869033301769	4.45459465253172	4.44631950436112
GJB1	2705	CMTX|CMTX1|CX32	gap junction protein, beta 1, 32kDa	4.28316854287778	2.43742773069965	3.4213380653929	-0.912712483315067	1.9535133579354	3.03769492290602	-2.21559168158134	2.81923800236493	2.3917742868846	4.71869033301769	4.45459465253172	3.44631950436112
GLRB	2743	HKPX2	glycine receptor, beta	6.93226138101865	7.05213757481486	6.96565858161671	5.52191574432166	5.56822320205061	6.62265742362718	5.72104625742123	6.25219740964104	6.1991292089422	7.68216445699257	7.77652274741909	6.87258425906322
GLS	2744	AAD20|GAC|GAM|GLS1|KGA	glutaminase	8.17246507847156	7.96098968675666	8.25422807955764	7.27216285959322	7.35439279421758	8.19419940858601	8.05002336490312	8.27866962100223	8.37666739449439	8.87249566909672	8.42859944399878	8.01110412314465
GNAI1	2770	Gi	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	8.4310672379901	8.80229194073761	8.90783792722836	8.01950226865332	8.04627049885525	8.61512375094177	7.8678876457505	8.32385839476848	8.41414209991305	9.33927674346956	9.24715257266125	8.76824759924849
GNAI2	2771	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	10.1456650191278	10.3103590672932	9.83637556467174	10.6413966692589	10.5013718639938	10.3505778781904	10.4009571621977	10.6684867051293	10.6802558986788	10.0972019562714	9.44813963039443	10.3800101593134
GNAI3	2773	87U6|ARCND1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3	8.5102374514237	8.68535524414324	8.36775702518805	8.65048378890167	8.76408499267655	8.57167349490837	8.633031258848	8.78732875441019	9.05947721861369	8.4628514285881	8.02227916182105	8.42741104181106
GNAO1	2775	EIEE17|G-ALPHA-o|GNAO	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O	8.45309354432009	8.34231319041779	8.27100379230847	7.40017047196929	7.28443023605002	8.34755018549281	7.57719861271972	7.45150621786444	6.82917959919189	9.63993622160328	9.791897973306	8.41977771690863
GNAQ	2776	CMC1|G-ALPHA-q|GAQ|SWS	guanine nucleotide binding protein (G protein), q polypeptide	9.60509663776514	9.38579496228433	9.22007985714579	8.57813839342523	8.60097178439032	9.45835697137874	9.02400684766778	9.18030449115925	9.26624340480074	9.77180166947725	9.5720522340799	9.32488137691115
